2023-10-24 00:42:02,765 DEBUG   HandlerThread:16508 [system_info.py:_probe_git():189] Probing git done
2023-10-24 00:42:02,765 DEBUG   HandlerThread:16508 [system_info.py:probe():244] Probing system done
2023-10-24 00:42:02,765 DEBUG   HandlerThread:16508 [system_monitor.py:probe():223] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.10.12', 'heartbeatAt': '2023-10-23T15:42:02.712395', 'startedAt': '2023-10-23T15:42:01.871894', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/zzzanghun/git/AI_Application_Practice/07.Olympic/f_ppo_train.py', 'codePathLocal': 'f_ppo_train.py', 'codePath': '07.Olympic/f_ppo_train.py', 'git': {'remote': 'https://github.com/JJBong/AI_Application_Practice.git', 'commit': '603fbab7fbda1141a1c757fe0c30a3158686b397'}, 'email': 'wlckd5660@gmail.com', 'root': '/Users/zzzanghun/git/AI_Application_Practice', 'host': 'jichanghun-ui-MacBookPro.local', 'username': 'zzzanghun', 'executable': '/Users/zzzanghun/anaconda3/envs/AI_lecture/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'/': {'total': 931.546989440918, 'used': 19.785991668701172}}, 'memory': {'total': 32.0}}
2023-10-24 00:42:02,765 INFO    HandlerThread:16508 [system_monitor.py:probe():224] Finished collecting system info
2023-10-24 00:42:02,765 INFO    HandlerThread:16508 [system_monitor.py:probe():227] Publishing system info
2023-10-24 00:42:02,765 DEBUG   HandlerThread:16508 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-24 00:42:02,766 DEBUG   HandlerThread:16508 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-24 00:42:02,766 DEBUG   HandlerThread:16508 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-24 00:42:03,618 INFO    Thread-12 :16508 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/zzzanghun/git/AI_Application_Practice/07.Olympic/wandb/run-20231024_004201-vx8bgchd/files/requirements.txt
2023-10-24 00:42:03,619 INFO    Thread-12 :16508 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/zzzanghun/git/AI_Application_Practice/07.Olympic/wandb/run-20231024_004201-vx8bgchd/files/conda-environment.yaml
2023-10-24 00:42:06,509 DEBUG   HandlerThread:16508 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-24 00:42:06,510 INFO    HandlerThread:16508 [system_monitor.py:probe():229] Finished publishing system info
2023-10-24 00:42:06,514 DEBUG   SenderThread:16508 [sender.py:send():380] send: files
2023-10-24 00:42:06,514 INFO    SenderThread:16508 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-24 00:42:06,521 DEBUG   SenderThread:16508 [sender.py:send():380] send: telemetry
2023-10-24 00:42:06,528 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 00:42:06,528 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 00:42:06,528 DEBUG   SenderThread:16508 [sender.py:send_request():407] send_request: stop_status
2023-10-24 00:42:06,623 INFO    Thread-12 :16508 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/zzzanghun/git/AI_Application_Practice/07.Olympic/wandb/run-20231024_004201-vx8bgchd/files/conda-environment.yaml
2023-10-24 00:42:06,623 INFO    Thread-12 :16508 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/zzzanghun/git/AI_Application_Practice/07.Olympic/wandb/run-20231024_004201-vx8bgchd/files/wandb-metadata.json
2023-10-24 00:42:07,654 INFO    wandb-upload_0:16508 [upload_job.py:push():131] Uploaded file /var/folders/3_/hssffqqj0f546828q6gt2v2c0000gn/T/tmpn2o50016wandb/o2u2xbp3-wandb-metadata.json
2023-10-24 00:42:07,790 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:12,643 INFO    Thread-12 :16508 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/zzzanghun/git/AI_Application_Practice/07.Olympic/wandb/run-20231024_004201-vx8bgchd/files/output.log
2023-10-24 00:42:13,006 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:14,649 INFO    Thread-12 :16508 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/zzzanghun/git/AI_Application_Practice/07.Olympic/wandb/run-20231024_004201-vx8bgchd/files/output.log
2023-10-24 00:42:18,020 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:21,523 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 00:42:21,524 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 00:42:21,525 DEBUG   SenderThread:16508 [sender.py:send_request():407] send_request: stop_status
2023-10-24 00:42:23,834 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:28,840 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:33,855 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:34,683 INFO    Thread-12 :16508 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/zzzanghun/git/AI_Application_Practice/07.Olympic/wandb/run-20231024_004201-vx8bgchd/files/config.yaml
2023-10-24 00:42:36,537 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 00:42:36,537 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 00:42:36,538 DEBUG   SenderThread:16508 [sender.py:send_request():407] send_request: stop_status
2023-10-24 00:42:39,807 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:44,829 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:49,836 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:51,542 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 00:42:51,543 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 00:42:51,543 DEBUG   SenderThread:16508 [sender.py:send_request():407] send_request: stop_status
2023-10-24 00:42:55,353 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:42:57,741 INFO    Thread-12 :16508 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/zzzanghun/git/AI_Application_Practice/07.Olympic/wandb/run-20231024_004201-vx8bgchd/files/output.log
2023-10-24 00:43:00,366 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:02,718 DEBUG   SystemMonitor:16508 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-24 00:43:02,720 DEBUG   SenderThread:16508 [sender.py:send():380] send: stats
2023-10-24 00:43:05,729 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:06,542 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 00:43:06,543 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 00:43:06,543 DEBUG   SenderThread:16508 [sender.py:send_request():407] send_request: stop_status
2023-10-24 00:43:10,885 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:15,893 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:20,905 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:21,543 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 00:43:21,544 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 00:43:21,544 DEBUG   SenderThread:16508 [sender.py:send_request():407] send_request: stop_status
2023-10-24 00:43:26,858 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:31,868 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:32,724 DEBUG   SenderThread:16508 [sender.py:send():380] send: stats
2023-10-24 00:43:36,546 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 00:43:36,546 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 00:43:36,547 DEBUG   SenderThread:16508 [sender.py:send_request():407] send_request: stop_status
2023-10-24 00:43:37,840 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:42,851 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:47,864 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:51,547 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 00:43:51,548 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 00:43:51,549 DEBUG   SenderThread:16508 [sender.py:send_request():407] send_request: stop_status
2023-10-24 00:43:53,810 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:43:58,824 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:44:02,727 DEBUG   SenderThread:16508 [sender.py:send():380] send: stats
2023-10-24 00:44:04,732 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 00:44:06,545 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 00:44:06,546 DEBUG   SenderThread:16508 [sender.py:send_request():407] send_request: stop_status
2023-10-24 00:44:06,552 DEBUG   HandlerThread:16508 [handler.py:handle_request():146] handle_request: internal_messages
